Månad,Dag,Veckodag,Timme,Årstimme,Nordpool 2015 (SEK/MWh),Nordpool 2013 (SEK/MWh),Nordpool 2010 (SEK/MWh),Nordpool 2015 (öre/kWh),Nordpool 2013 (öre/kWh),Nordpool 2010 (öre/kWh),Elbolagets påslag (öre/kWh),Elcertifikat (öre/kWh),Energiskatt (öre/kWh),Elöverföring nät (Lkp) (öre/kWh),Totalt Nordpool 2015 (SEK/kWh),Totalt Nordpool 2013 (SEK/kWh),Totalt Nordpool 2010 (SEK/kWh)
4,28,Tis,22,2830, 238.10    , 331.61    , 465.87    , 23.81    , 33.16    , 46.59    , 2.0    , 3.0    , 29.4    , 3.7    , 0.62    , 0.71    , 0.85    
4,28,Tis,23,2831, 227.62    , 282.63    , 424.50    , 22.76    , 28.26    , 42.45    , 2.0    , 3.0    , 29.4    , 3.7    , 0.61    , 0.66    , 0.81    
4,28,Tis,24,2832, 229.75    , 266.54    , 381.11    , 22.98    , 26.65    , 38.11    , 2.0    , 3.0    , 29.4    , 3.7    , 0.61    , 0.65    , 0.76    
4,29,Ons,1,2833, 225.91    , 249.92    , 332.34    , 22.59    , 24.99    , 33.23    , 2.0    , 3.0    , 29.4    , 3.7    , 0.61    , 0.63    , 0.71    
4,29,Ons,2,2834, 224.97    , 218.93    , 324.15    , 22.50    , 21.89    , 32.42    , 2.0    , 3.0    , 29.4    , 3.7    , 0.61    , 0.60    , 0.71    
4,29,Ons,3,2835, 226.00    , 189.82    , 288.22    , 22.60    , 18.98    , 28.82    , 2.0    , 3.0    , 29.4    , 3.7    , 0.61    , 0.57    , 0.67    
4,29,Ons,4,2836, 228.82    , 201.12    , 277.53    , 22.88    , 20.11    , 27.75    , 2.0    , 3.0    , 29.4    , 3.7    , 0.61    , 0.58    , 0.66    
4,29,Ons,5,2837, 236.23    , 266.79    , 309.80    , 23.62    , 26.68    , 30.98    , 2.0    , 3.0    , 29.4    , 3.7    , 0.62    , 0.65    , 0.69    
4,29,Ons,6,2838, 249.46    , 341.62    , 357.67    , 24.95    , 34.16    , 35.77    , 2.0    , 3.0    , 29.4    , 3.7    , 0.63    , 0.72    , 0.74    
4,29,Ons,7,2839, 291.60    , 373.73    , 394.66    , 29.16    , 37.37    , 39.47    , 2.0    , 3.0    , 29.4    , 3.7    , 0.67    , 0.75    , 0.78    
4,29,Ons,8,2840, 297.42    , 384.35    , 457.86    , 29.74    , 38.44    , 45.79    , 2.0    , 3.0    , 29.4    , 3.7    , 0.68    , 0.77    , 0.84    
4,29,Ons,9,2841, 274.24    , 369.79    , 480.78    , 27.42    , 36.98    , 48.08    , 2.0    , 3.0    , 29.4    , 3.7    , 0.66    , 0.75    , 0.86    
4,29,Ons,10,2842, 265.61    , 368.68    , 490.22    , 26.56    , 36.87    , 49.02    , 2.0    , 3.0    , 29.4    , 3.7    , 0.65    , 0.75    , 0.87    
4,29,Ons,11,2843, 258.57    , 352.33    , 493.79    , 25.86    , 35.23    , 49.38    , 2.0    , 3.0    , 29.4    , 3.7    , 0.64    , 0.73    , 0.87    
4,29,Ons,12,2844, 252.00    , 343.16    , 498.89    , 25.20    , 34.32    , 49.89    , 2.0    , 3.0    , 29.4    , 3.7    , 0.63    , 0.72    , 0.88    
4,29,Ons,13,2845, 248.24    , 338.71    , 500.34    , 24.82    , 33.87    , 50.03    , 2.0    , 3.0    , 29.4    , 3.7    , 0.63    , 0.72    , 0.88    
4,29,Ons,14,2846, 245.43    , 335.29    , 494.27    , 24.54    , 33.53    , 49.43    , 2.0    , 3.0    , 29.4    , 3.7    , 0.63    , 0.72    , 0.88    
4,29,Ons,15,2847, 246.46    , 333.66    , 477.60    , 24.65    , 33.37    , 47.76    , 2.0    , 3.0    , 29.4    , 3.7    , 0.63    , 0.71    , 0.86    
4,29,Ons,16,2848, 243.83    , 324.24    , 452.56    , 24.38    , 32.42    , 45.26    , 2.0    , 3.0    , 29.4    , 3.7    , 0.62    , 0.71    , 0.83    
4,29,Ons,17,2849, 245.33    , 326.73    , 424.43    , 24.53    , 32.67    , 42.44    , 2.0    , 3.0    , 29.4    , 3.7    , 0.63    , 0.71    , 0.81    
4,29,Ons,18,2850, 246.84    , 332.46    , 419.71    , 24.68    , 33.25    , 41.97    , 2.0    , 3.0    , 29.4    , 3.7    , 0.63    , 0.71    , 0.80    
4,29,Ons,19,2851, 248.34    , 346.76    , 429.82    , 24.83    , 34.68    , 42.98    , 2.0    , 3.0    , 29.4    , 3.7    , 0.63    , 0.73    , 0.81    
4,29,Ons,20,2852, 250.31    , 348.39    , 421.15    , 25.03    , 34.84    , 42.12    , 2.0    , 3.0    , 29.4    , 3.7    , 0.63    , 0.73    , 0.80    
4,29,Ons,21,2853, 247.59    , 341.88    , 467.68    , 24.76    , 34.19    , 46.77    , 2.0    , 3.0    , 29.4    , 3.7    , 0.63    , 0.72    , 0.85    
4,29,Ons,22,2854, 237.26    , 332.29    , 451.60    , 23.73    , 33.23    , 45.16    , 2.0    , 3.0    , 29.4    , 3.7    , 0.62    , 0.71    , 0.83    
4,29,Ons,23,2855, 228.44    , 257.72    , 430.88    , 22.84    , 25.77    , 43.09    , 2.0    , 3.0    , 29.4    , 3.7    , 0.61    , 0.64    , 0.81    
4,29,Ons,24,2856, 219.55    , 248.15    , 371.26    , 21.96    , 24.82    , 37.13    , 2.0    , 3.0    , 29.4    , 3.7    , 0.60    , 0.63    , 0.75    
4,30,Tor,1,2857, 214.00    , 228.47    , 342.49    , 21.40    , 22.85    , 34.25    , 2.0    , 3.0    , 29.4    , 3.7    , 0.60    , 0.61    , 0.72    
4,30,Tor,2,2858, 212.52    , 206.39    , 311.79    , 21.25    , 20.64    , 31.18    , 2.0    , 3.0    , 29.4    , 3.7    , 0.59    , 0.59    , 0.69    
4,30,Tor,3,2859, 216.96    , 185.17    , 259.90    , 21.70    , 18.52    , 25.99    , 2.0    , 3.0    , 29.4    , 3.7    , 0.60    , 0.57    , 0.64    
4,30,Tor,4,2860, 221.49    , 212.38    , 239.40    , 22.15    , 21.24    , 23.94    , 2.0    , 3.0    , 29.4    , 3.7    , 0.60    , 0.59    , 0.62    
4,30,Tor,5,2861, 233.06    , 256.70    , 319.49    , 23.31    , 25.67    , 31.95    , 2.0    , 3.0    , 29.4    , 3.7    , 0.61    , 0.64    , 0.70    
4,30,Tor,6,2862, 242.49    , 314.21    , 342.11    , 24.25    , 31.42    , 34.21    , 2.0    , 3.0    , 29.4    , 3.7    , 0.62    , 0.70    , 0.72    
4,30,Tor,7,2863, 265.90    , 372.22    , 395.05    , 26.59    , 37.22    , 39.51    , 2.0    , 3.0    , 29.4    , 3.7    , 0.65    , 0.75    , 0.78    
4,30,Tor,8,2864, 278.30    , 387.28    , 444.34    , 27.83    , 38.73    , 44.43    , 2.0    , 3.0    , 29.4    , 3.7    , 0.66    , 0.77    , 0.83    
4,30,Tor,9,2865, 266.74    , 373.93    , 466.57    , 26.67    , 37.39    , 46.66    , 2.0    , 3.0    , 29.4    , 3.7    , 0.65    , 0.75    , 0.85    
4,30,Tor,10,2866, 263.50    , 359.81    , 474.95    , 26.35    , 35.98    , 47.50    , 2.0    , 3.0    , 29.4    , 3.7    , 0.64    , 0.74    , 0.86    
4,30,Tor,11,2867, 258.32    , 368.80    , 469.27    , 25.83    , 36.88    , 46.93    , 2.0    , 3.0    , 29.4    , 3.7    , 0.64    , 0.75    , 0.85    
4,30,Tor,12,2868, 252.30    , 360.67    , 472.06    , 25.23    , 36.07    , 47.21    , 2.0    , 3.0    , 29.4    , 3.7    , 0.63    , 0.74    , 0.85    
