2013,mm,dd,HH,SEK/kWh,C,COP
3919,6,13,7,0.73,13.1,5.3598
3920,6,13,8,0.75,14.4,5.4352
3921,6,13,9,0.74,14.9,5.4642
3922,6,13,10,0.74,14.4,5.4352
3923,6,13,11,0.74,15.1,5.4758
3924,6,13,12,0.74,15.7,5.510599999999999
3925,6,13,13,0.73,16.1,5.533799999999999
3926,6,13,14,0.72,17.2,5.5976
3927,6,13,15,0.72,18.4,5.667199999999999
3928,6,13,16,0.72,20.1,5.7658
3929,6,13,17,0.72,19.3,5.7194
3930,6,13,18,0.71,18.7,5.6846
3931,6,13,19,0.71,19.1,5.7078
3932,6,13,20,0.7,17.4,5.6091999999999995
3933,6,13,21,0.69,16.2,5.5396
3934,6,13,22,0.68,15.6,5.5047999999999995
3935,6,13,23,0.66,14.8,5.458399999999999
3936,6,13,24,0.65,14.4,5.4352
3937,6,14,1,0.63,13.7,5.3946
3938,6,14,2,0.61,12.6,5.3308
3939,6,14,3,0.6,12.1,5.3018
3940,6,14,4,0.58,12.1,5.3018
3941,6,14,5,0.67,12.5,5.324999999999999
3942,6,14,6,0.7,12.6,5.3308
3943,6,14,7,0.72,13.2,5.3656
3944,6,14,8,0.73,13.9,5.4062
3945,6,14,9,0.73,14.4,5.4352
3946,6,14,10,0.73,15.6,5.5047999999999995
3947,6,14,11,0.73,16.6,5.562799999999999
3948,6,14,12,0.73,13.5,5.383
3949,6,14,13,0.72,15.5,5.499
3950,6,14,14,0.72,16.2,5.5396
3951,6,14,15,0.71,16.6,5.562799999999999
3952,6,14,16,0.71,17.8,5.6324
3953,6,14,17,0.7,17.5,5.615
3954,6,14,18,0.71,16.9,5.5802
3955,6,14,19,0.73,16.3,5.5454
3956,6,14,20,0.73,14.9,5.4642
3957,6,14,21,0.73,14.0,5.412
3958,6,14,22,0.74,12.9,5.348199999999999
3959,6,14,23,0.68,12.4,5.3191999999999995
3960,6,14,24,0.65,11.7,5.2786
3961,6,15,1,0.65,10.8,5.2264
3962,6,15,2,0.64,11.0,5.2379999999999995
3963,6,15,3,0.63,10.6,5.214799999999999
3964,6,15,4,0.62,10.4,5.2032
3965,6,15,5,0.63,10.9,5.2322
3966,6,15,6,0.64,11.9,5.2902
3967,6,15,7,0.66,12.7,5.3366
3968,6,15,8,0.66,13.5,5.383
3969,6,15,9,0.68,13.6,5.3888
3970,6,15,10,0.69,14.8,5.458399999999999
3971,6,15,11,0.68,16.0,5.528
3972,6,15,12,0.68,16.1,5.533799999999999
3973,6,15,13,0.68,17.6,5.6208
3974,6,15,14,0.67,18.2,5.6556
3975,6,15,15,0.66,19.3,5.7194
3976,6,15,16,0.66,18.8,5.6903999999999995
3977,6,15,17,0.66,19.3,5.7194
3978,6,15,18,0.67,18.7,5.6846
3979,6,15,19,0.66,17.9,5.638199999999999
3980,6,15,20,0.66,17.3,5.6034
3981,6,15,21,0.65,16.1,5.533799999999999
3982,6,15,22,0.66,15.5,5.499
3983,6,15,23,0.65,15.3,5.4874
3984,6,15,24,0.64,11.8,5.2844
3985,6,16,1,0.59,11.4,5.2612
3986,6,16,2,0.58,11.3,5.2554
3987,6,16,3,0.54,10.3,5.1974
3988,6,16,4,0.5,8.8,5.110399999999999
3989,6,16,5,0.49,10.2,5.191599999999999
3990,6,16,6,0.5,11.7,5.2786
3991,6,16,7,0.59,12.0,5.295999999999999
3992,6,16,8,0.63,12.1,5.3018
3993,6,16,9,0.65,13.0,5.353999999999999
3994,6,16,10,0.66,13.6,5.3888
3995,6,16,11,0.66,15.0,5.47
3996,6,16,12,0.66,15.7,5.510599999999999
3997,6,16,13,0.66,16.1,5.533799999999999
3998,6,16,14,0.65,16.1,5.533799999999999
3999,6,16,15,0.65,12.9,5.348199999999999
4000,6,16,16,0.65,14.3,5.429399999999999
4001,6,16,17,0.66,14.8,5.458399999999999
4002,6,16,18,0.66,11.0,5.2379999999999995
4003,6,16,19,0.66,11.0,5.2379999999999995
4004,6,16,20,0.66,10.6,5.214799999999999
4005,6,16,21,0.68,10.2,5.191599999999999
4006,6,16,22,0.69,10.1,5.1857999999999995
4007,6,16,23,0.66,9.7,5.162599999999999
4008,6,16,24,0.66,9.7,5.162599999999999
4009,6,17,1,0.64,9.0,5.122
4010,6,17,2,0.63,9.6,5.1568
4011,6,17,3,0.63,9.7,5.162599999999999
4012,6,17,4,0.64,9.6,5.1568
4013,6,17,5,0.66,9.5,5.151
4014,6,17,6,0.71,11.0,5.2379999999999995
4015,6,17,7,0.78,12.7,5.3366
4016,6,17,8,0.79,12.9,5.348199999999999
4017,6,17,9,0.77,12.5,5.324999999999999
4018,6,17,10,0.76,14.0,5.412
4019,6,17,11,0.76,15.8,5.5164
4020,6,17,12,0.74,17.4,5.6091999999999995
4021,6,17,13,0.74,18.6,5.6788
4022,6,17,14,0.73,19.5,5.731
4023,6,17,15,0.73,19.8,5.7484
4024,6,17,16,0.72,20.3,5.7774
4025,6,17,17,0.73,20.3,5.7774
4026,6,17,18,0.75,20.5,5.789
4027,6,17,19,0.76,20.0,5.76
4028,6,17,20,0.72,19.0,5.702
4029,6,17,21,0.72,17.2,5.5976
4030,6,17,22,0.7,14.6,5.4468
4031,6,17,23,0.66,15.3,5.4874
4032,6,17,24,0.66,14.1,5.4178
4033,6,18,1,0.65,13.0,5.353999999999999
4034,6,18,2,0.64,12.6,5.3308
4035,6,18,3,0.64,11.1,5.243799999999999
4036,6,18,4,0.64,11.3,5.2554
4037,6,18,5,0.66,11.8,5.2844
4038,6,18,6,0.68,13.8,5.400399999999999
4039,6,18,7,0.73,14.9,5.4642
4040,6,18,8,0.77,15.9,5.5222
4041,6,18,9,0.76,17.0,5.585999999999999
4042,6,18,10,0.74,18.6,5.6788
4043,6,18,11,0.74,18.9,5.696199999999999
4044,6,18,12,0.74,19.2,5.7136
4045,6,18,13,0.74,19.7,5.7425999999999995
4046,6,18,14,0.73,20.5,5.789
4047,6,18,15,0.72,21.1,5.8238
4048,6,18,16,0.72,22.0,5.8759999999999994
4049,6,18,17,0.72,21.9,5.8702
4050,6,18,18,0.73,21.6,5.8528
4051,6,18,19,0.74,20.7,5.800599999999999
4052,6,18,20,0.74,19.0,5.702
4053,6,18,21,0.72,16.6,5.562799999999999
4054,6,18,22,0.72,15.7,5.510599999999999
4055,6,18,23,0.66,14.0,5.412
4056,6,18,24,0.65,12.8,5.3424
4057,6,19,1,0.64,12.4,5.3191999999999995
4058,6,19,2,0.62,11.9,5.2902
4059,6,19,3,0.61,11.4,5.2612
4060,6,19,4,0.62,12.0,5.295999999999999
4061,6,19,5,0.64,12.6,5.3308
4062,6,19,6,0.68,12.9,5.348199999999999
4063,6,19,7,0.73,13.8,5.400399999999999
4064,6,19,8,0.79,14.9,5.4642
4065,6,19,9,0.77,16.5,5.5569999999999995
4066,6,19,10,0.76,18.2,5.6556
4067,6,19,11,0.74,19.9,5.754199999999999
4068,6,19,12,0.72,20.5,5.789
4069,6,19,13,0.71,21.0,5.818
4070,6,19,14,0.7,21.2,5.829599999999999
4071,6,19,15,0.7,21.7,5.858599999999999
4072,6,19,16,0.69,21.1,5.8238
4073,6,19,17,0.73,20.2,5.771599999999999
4074,6,19,18,0.74,19.3,5.7194
4075,6,19,19,0.73,17.2,5.5976
4076,6,19,20,0.71,14.8,5.458399999999999
4077,6,19,21,0.69,14.1,5.4178
4078,6,19,22,0.68,14.4,5.4352
4079,6,19,23,0.64,14.4,5.4352
4080,6,19,24,0.63,13.3,5.3713999999999995
4081,6,20,1,0.6,13.2,5.3656
4082,6,20,2,0.58,13.7,5.3946
4083,6,20,3,0.57,13.6,5.3888
4084,6,20,4,0.58,13.8,5.400399999999999
4085,6,20,5,0.62,15.2,5.481599999999999
4086,6,20,6,0.68,16.3,5.5454
4087,6,20,7,0.78,17.6,5.6208
4088,6,20,8,0.83,18.0,5.644
4089,6,20,9,0.85,18.8,5.6903999999999995
4090,6,20,10,0.82,19.7,5.7425999999999995
4091,6,20,11,0.79,20.5,5.789
4092,6,20,12,0.75,21.4,5.8412
4093,6,20,13,0.73,22.3,5.8934
4094,6,20,14,0.72,23.0,5.933999999999999
4095,6,20,15,0.72,23.5,5.962999999999999
4096,6,20,16,0.72,23.9,5.9862
4097,6,20,17,0.73,24.5,6.021
4098,6,20,18,0.74,24.2,6.0036
4099,6,20,19,0.74,23.4,5.957199999999999
4100,6,20,20,0.72,22.4,5.8991999999999996
4101,6,20,21,0.68,21.6,5.8528
4102,6,20,22,0.68,18.9,5.696199999999999
4103,6,20,23,0.64,17.9,5.638199999999999
4104,6,20,24,0.63,17.6,5.6208
4105,6,21,1,0.61,17.0,5.585999999999999
4106,6,21,2,0.56,15.9,5.5222
4107,6,21,3,0.52,14.9,5.4642
4108,6,21,4,0.51,14.8,5.458399999999999
4109,6,21,5,0.55,15.6,5.5047999999999995
4110,6,21,6,0.64,16.4,5.5512
4111,6,21,7,0.71,18.2,5.6556
4112,6,21,8,0.72,20.0,5.76
4113,6,21,9,0.69,21.2,5.829599999999999
4114,6,21,10,0.68,20.7,5.800599999999999
4115,6,21,11,0.67,21.1,5.8238
4116,6,21,12,0.66,21.4,5.8412
4117,6,21,13,0.65,19.3,5.7194
4118,6,21,14,0.64,18.9,5.696199999999999
4119,6,21,15,0.62,18.1,5.6498
4120,6,21,16,0.62,18.7,5.6846
4121,6,21,17,0.65,18.4,5.667199999999999
4122,6,21,18,0.66,18.6,5.6788
4123,6,21,19,0.65,19.0,5.702
4124,6,21,20,0.65,19.2,5.7136
4125,6,21,21,0.64,18.6,5.6788
4126,6,21,22,0.64,18.2,5.6556
4127,6,21,23,0.63,17.0,5.585999999999999
4128,6,21,24,0.5,16.1,5.533799999999999
4129,6,22,1,0.47,16.4,5.5512
4130,6,22,2,0.45,15.9,5.5222
4131,6,22,3,0.45,16.0,5.528
4132,6,22,4,0.43,15.9,5.5222
4133,6,22,5,0.41,17.2,5.5976
4134,6,22,6,0.44,17.3,5.6034
4135,6,22,7,0.5,17.9,5.638199999999999
4136,6,22,8,0.56,17.8,5.6324
4137,6,22,9,0.57,17.4,5.6091999999999995
4138,6,22,10,0.58,18.4,5.667199999999999
4139,6,22,11,0.57,17.6,5.6208
4140,6,22,12,0.56,17.5,5.615
4141,6,22,13,0.55,17.8,5.6324
4142,6,22,14,0.52,17.4,5.6091999999999995
4143,6,22,15,0.51,17.4,5.6091999999999995
4144,6,22,16,0.55,18.3,5.6613999999999995
4145,6,22,17,0.57,17.8,5.6324
4146,6,22,18,0.6,17.5,5.615
4147,6,22,19,0.61,17.6,5.6208
4148,6,22,20,0.59,17.2,5.5976
4149,6,22,21,0.58,15.7,5.510599999999999
4150,6,22,22,0.59,15.2,5.481599999999999
4151,6,22,23,0.57,14.6,5.4468
4152,6,22,24,0.47,13.5,5.383
4153,6,23,1,0.46,12.6,5.3308
4154,6,23,2,0.45,13.5,5.383
4155,6,23,3,0.42,12.6,5.3308
4156,6,23,4,0.41,14.4,5.4352
4157,6,23,5,0.4,15.0,5.47
4158,6,23,6,0.39,16.1,5.533799999999999
4159,6,23,7,0.43,16.4,5.5512
4160,6,23,8,0.46,17.7,5.6266
4161,6,23,9,0.57,18.2,5.6556
4162,6,23,10,0.61,18.9,5.696199999999999
4163,6,23,11,0.61,20.0,5.76
4164,6,23,12,0.61,21.6,5.8528
4165,6,23,13,0.6,18.3,5.6613999999999995
4166,6,23,14,0.6,18.1,5.6498
4167,6,23,15,0.61,19.4,5.725199999999999
4168,6,23,16,0.61,19.1,5.7078
4169,6,23,17,0.62,19.4,5.725199999999999
4170,6,23,18,0.63,18.0,5.644
4171,6,23,19,0.64,18.0,5.644
4172,6,23,20,0.65,17.4,5.6091999999999995
4173,6,23,21,0.66,14.9,5.4642
4174,6,23,22,0.66,13.4,5.3772
4175,6,23,23,0.62,13.2,5.3656
4176,6,23,24,0.6,13.5,5.383
4177,6,24,1,0.54,12.6,5.3308
4178,6,24,2,0.51,11.8,5.2844
4179,6,24,3,0.53,11.8,5.2844
4180,6,24,4,0.53,11.1,5.243799999999999
4181,6,24,5,0.61,11.8,5.2844
4182,6,24,6,0.65,13.9,5.4062
4183,6,24,7,0.71,16.4,5.5512
4184,6,24,8,0.72,17.2,5.5976
4185,6,24,9,0.74,18.1,5.6498
4186,6,24,10,0.77,18.4,5.667199999999999
4187,6,24,11,0.82,20.4,5.7832
4188,6,24,12,0.76,20.3,5.7774
4189,6,24,13,0.76,21.1,5.8238
4190,6,24,14,0.74,21.8,5.8644
4191,6,24,15,0.72,20.8,5.8064
4192,6,24,16,0.7,20.8,5.8064
4193,6,24,17,0.7,20.8,5.8064
4194,6,24,18,0.71,19.9,5.754199999999999
4195,6,24,19,0.72,16.9,5.5802
4196,6,24,20,0.7,16.5,5.5569999999999995
4197,6,24,21,0.69,15.1,5.4758
4198,6,24,22,0.69,13.4,5.3772
4199,6,24,23,0.65,13.7,5.3946
4200,6,24,24,0.64,14.0,5.412
4201,6,25,1,0.63,13.5,5.383
4202,6,25,2,0.62,12.1,5.3018
4203,6,25,3,0.61,10.9,5.2322
4204,6,25,4,0.61,10.1,5.1857999999999995
4205,6,25,5,0.64,11.4,5.2612
4206,6,25,6,0.67,13.3,5.3713999999999995
4207,6,25,7,0.73,14.8,5.458399999999999
4208,6,25,8,0.75,15.6,5.5047999999999995
4209,6,25,9,0.75,16.6,5.562799999999999
4210,6,25,10,0.78,17.9,5.638199999999999
4211,6,25,11,0.79,18.7,5.6846
4212,6,25,12,0.75,19.3,5.7194
4213,6,25,13,0.73,19.8,5.7484
4214,6,25,14,0.71,20.1,5.7658
4215,6,25,15,0.7,20.0,5.76
4216,6,25,16,0.68,19.9,5.754199999999999
4217,6,25,17,0.68,19.0,5.702
4218,6,25,18,0.69,18.5,5.673
4219,6,25,19,0.7,17.9,5.638199999999999
4220,6,25,20,0.69,17.1,5.5918
4221,6,25,21,0.67,16.8,5.5744
4222,6,25,22,0.67,16.4,5.5512
4223,6,25,23,0.65,15.6,5.5047999999999995
4224,6,25,24,0.62,13.9,5.4062
4225,6,26,1,0.58,13.7,5.3946
4226,6,26,2,0.54,13.8,5.400399999999999
4227,6,26,3,0.5,13.6,5.3888
4228,6,26,4,0.51,13.5,5.383
4229,6,26,5,0.58,13.9,5.4062
4230,6,26,6,0.65,13.9,5.4062
4231,6,26,7,0.69,13.8,5.400399999999999
4232,6,26,8,0.71,13.8,5.400399999999999
4233,6,26,9,0.7,13.6,5.3888
4234,6,26,10,0.7,13.9,5.4062
4235,6,26,11,0.69,14.2,5.4235999999999995
4236,6,26,12,0.69,14.6,5.4468
4237,6,26,13,0.69,14.9,5.4642
4238,6,26,14,0.69,15.5,5.499
4239,6,26,15,0.68,16.1,5.533799999999999
4240,6,26,16,0.68,17.3,5.6034
4241,6,26,17,0.68,15.8,5.5164
4242,6,26,18,0.69,13.8,5.400399999999999
4243,6,26,19,0.69,13.5,5.383
4244,6,26,20,0.68,13.7,5.3946
4245,6,26,21,0.67,13.3,5.3713999999999995
4246,6,26,22,0.68,13.1,5.3598
4247,6,26,23,0.65,13.1,5.3598
4248,6,26,24,0.63,13.0,5.353999999999999
4249,6,27,1,0.61,13.0,5.353999999999999
4250,6,27,2,0.56,12.9,5.348199999999999
4251,6,27,3,0.55,12.9,5.348199999999999
4252,6,27,4,0.55,13.1,5.3598
4253,6,27,5,0.62,13.2,5.3656
4254,6,27,6,0.67,13.6,5.3888
4255,6,27,7,0.69,14.2,5.4235999999999995
4256,6,27,8,0.7,14.9,5.4642
4257,6,27,9,0.7,15.6,5.5047999999999995
4258,6,27,10,0.71,16.3,5.5454
4259,6,27,11,0.71,16.4,5.5512
4260,6,27,12,0.7,17.4,5.6091999999999995
4261,6,27,13,0.69,17.8,5.6324
4262,6,27,14,0.7,15.6,5.5047999999999995
4263,6,27,15,0.69,15.6,5.5047999999999995
4264,6,27,16,0.69,16.3,5.5454
4265,6,27,17,0.69,16.5,5.5569999999999995
4266,6,27,18,0.68,14.2,5.4235999999999995
4267,6,27,19,0.68,14.6,5.4468
4268,6,27,20,0.68,14.5,5.441
4269,6,27,21,0.68,14.1,5.4178
4270,6,27,22,0.67,13.9,5.4062
4271,6,27,23,0.65,13.4,5.3772
4272,6,27,24,0.65,12.0,5.295999999999999
4273,6,28,1,0.62,10.5,5.209
4274,6,28,2,0.59,10.6,5.214799999999999
4275,6,28,3,0.58,10.8,5.2264
4276,6,28,4,0.58,9.4,5.1452
4277,6,28,5,0.63,9.7,5.162599999999999
4278,6,28,6,0.68,11.8,5.2844
4279,6,28,7,0.7,13.0,5.353999999999999
4280,6,28,8,0.71,14.3,5.429399999999999
4281,6,28,9,0.71,15.2,5.481599999999999
4282,6,28,10,0.71,16.0,5.528
4283,6,28,11,0.71,17.3,5.6034
4284,6,28,12,0.7,17.7,5.6266
4285,6,28,13,0.69,17.9,5.638199999999999
4286,6,28,14,0.68,19.0,5.702
4287,6,28,15,0.67,18.6,5.6788
4288,6,28,16,0.68,18.5,5.673
4289,6,28,17,0.68,17.5,5.615
4290,6,28,18,0.69,17.2,5.5976
4291,6,28,19,0.68,17.0,5.585999999999999
4292,6,28,20,0.68,15.9,5.5222
4293,6,28,21,0.67,15.1,5.4758
4294,6,28,22,0.68,14.0,5.412
4295,6,28,23,0.66,13.1,5.3598
4296,6,28,24,0.64,11.7,5.2786
4297,6,29,1,0.63,11.0,5.2379999999999995
4298,6,29,2,0.62,9.3,5.1394
4299,6,29,3,0.62,9.3,5.1394
4300,6,29,4,0.6,9.1,5.1278
4301,6,29,5,0.59,10.2,5.191599999999999
4302,6,29,6,0.61,12.2,5.3076
4303,6,29,7,0.63,14.6,5.4468
4304,6,29,8,0.65,15.4,5.4932
4305,6,29,9,0.67,15.5,5.499
4306,6,29,10,0.68,15.7,5.510599999999999
4307,6,29,11,0.69,15.6,5.5047999999999995
4308,6,29,12,0.66,15.7,5.510599999999999
4309,6,29,13,0.65,17.6,5.6208
4310,6,29,14,0.64,16.8,5.5744
4311,6,29,15,0.63,17.0,5.585999999999999
4312,6,29,16,0.63,13.9,5.4062
4313,6,29,17,0.63,14.6,5.4468
4314,6,29,18,0.64,14.4,5.4352
4315,6,29,19,0.64,13.9,5.4062
4316,6,29,20,0.64,13.0,5.353999999999999
4317,6,29,21,0.64,12.3,5.3134
4318,6,29,22,0.65,11.5,5.2669999999999995
4319,6,29,23,0.63,9.8,5.1684
4320,6,29,24,0.6,8.9,5.116199999999999
4321,6,30,1,0.58,8.8,5.110399999999999
4322,6,30,2,0.55,7.6,5.0408
4323,6,30,3,0.49,8.0,5.064
4324,6,30,4,0.48,7.2,5.0176
4325,6,30,5,0.48,9.8,5.1684
4326,6,30,6,0.48,11.2,5.249599999999999
4327,6,30,7,0.55,13.0,5.353999999999999
4328,6,30,8,0.6,13.5,5.383
4329,6,30,9,0.62,15.3,5.4874
4330,6,30,10,0.63,15.5,5.499
4331,6,30,11,0.64,16.4,5.5512
4332,6,30,12,0.64,16.9,5.5802
4333,6,30,13,0.64,17.0,5.585999999999999
4334,6,30,14,0.64,16.7,5.5686
4335,6,30,15,0.64,17.3,5.6034
4336,6,30,16,0.64,18.2,5.6556
4337,6,30,17,0.65,18.5,5.673
4338,6,30,18,0.65,18.6,5.6788
4339,6,30,19,0.66,17.9,5.638199999999999
4340,6,30,20,0.67,15.5,5.499
4341,6,30,21,0.68,14.7,5.4525999999999994
4342,6,30,22,0.69,13.6,5.3888
4343,6,30,23,0.67,11.7,5.2786
4344,6,30,24,0.64,10.7,5.220599999999999
4345,7,1,1,0.61,9.3,5.1394
4346,7,1,2,0.61,8.4,5.087199999999999
4347,7,1,3,0.61,7.6,5.0408
4348,7,1,4,0.61,7.6,5.0408
4349,7,1,5,0.62,8.7,5.1046
4350,7,1,6,0.65,11.3,5.2554
4351,7,1,7,0.69,13.4,5.3772
4352,7,1,8,0.69,15.4,5.4932
4353,7,1,9,0.69,16.6,5.562799999999999
4354,7,1,10,0.68,17.9,5.638199999999999
4355,7,1,11,0.68,18.3,5.6613999999999995
4356,7,1,12,0.67,18.8,5.6903999999999995
4357,7,1,13,0.66,17.9,5.638199999999999
4358,7,1,14,0.66,18.8,5.6903999999999995
4359,7,1,15,0.66,19.5,5.731
4360,7,1,16,0.66,19.6,5.7368
4361,7,1,17,0.67,19.9,5.754199999999999
4362,7,1,18,0.68,19.4,5.725199999999999
4363,7,1,19,0.68,18.6,5.6788
4364,7,1,20,0.68,17.3,5.6034
4365,7,1,21,0.68,16.7,5.5686
4366,7,1,22,0.66,15.9,5.5222
4367,7,1,23,0.66,14.8,5.458399999999999
4368,7,1,24,0.66,12.0,5.295999999999999
4369,7,2,1,0.64,10.7,5.220599999999999
4370,7,2,2,0.63,10.7,5.220599999999999
4371,7,2,3,0.61,11.4,5.2612
4372,7,2,4,0.61,12.0,5.295999999999999
4373,7,2,5,0.64,11.6,5.2728
4374,7,2,6,0.66,12.1,5.3018
4375,7,2,7,0.68,13.0,5.353999999999999
4376,7,2,8,0.68,14.0,5.412
4377,7,2,9,0.68,15.0,5.47
4378,7,2,10,0.68,14.6,5.4468
4379,7,2,11,0.68,15.3,5.4874
4380,7,2,12,0.68,16.0,5.528
4381,7,2,13,0.68,16.2,5.5396
4382,7,2,14,0.68,15.7,5.510599999999999
4383,7,2,15,0.68,15.8,5.5164
4384,7,2,16,0.68,16.5,5.5569999999999995
4385,7,2,17,0.68,16.1,5.533799999999999
4386,7,2,18,0.67,16.5,5.5569999999999995
4387,7,2,19,0.68,13.7,5.3946
4388,7,2,20,0.68,13.9,5.4062
4389,7,2,21,0.68,11.7,5.2786
4390,7,2,22,0.68,10.8,5.2264
4391,7,2,23,0.66,10.1,5.1857999999999995
4392,7,2,24,0.64,9.8,5.1684
4393,7,3,1,0.61,8.9,5.116199999999999
4394,7,3,2,0.58,8.4,5.087199999999999
4395,7,3,3,0.55,7.1,5.0118
4396,7,3,4,0.57,7.3,5.0234
4397,7,3,5,0.59,8.8,5.110399999999999
4398,7,3,6,0.65,11.3,5.2554
4399,7,3,7,0.67,13.4,5.3772
4400,7,3,8,0.68,14.9,5.4642
4401,7,3,9,0.67,16.3,5.5454
4402,7,3,10,0.68,16.0,5.528
4403,7,3,11,0.68,17.0,5.585999999999999
4404,7,3,12,0.67,18.6,5.6788
4405,7,3,13,0.67,18.9,5.696199999999999
4406,7,3,14,0.68,19.6,5.7368
4407,7,3,15,0.68,20.1,5.7658
4408,7,3,16,0.67,19.8,5.7484
4409,7,3,17,0.67,19.8,5.7484
4410,7,3,18,0.68,19.5,5.731
4411,7,3,19,0.68,18.3,5.6613999999999995
4412,7,3,20,0.68,17.3,5.6034
4413,7,3,21,0.67,16.7,5.5686
4414,7,3,22,0.66,15.8,5.5164
4415,7,3,23,0.66,15.1,5.4758
4416,7,3,24,0.64,14.6,5.4468
4417,7,4,1,0.64,14.7,5.4525999999999994
4418,7,4,2,0.61,13.8,5.400399999999999
4419,7,4,3,0.62,12.7,5.3366
4420,7,4,4,0.62,12.6,5.3308
4421,7,4,5,0.63,12.8,5.3424
4422,7,4,6,0.67,12.9,5.348199999999999
4423,7,4,7,0.67,13.6,5.3888
4424,7,4,8,0.67,14.9,5.4642
4425,7,4,9,0.67,15.7,5.510599999999999
4426,7,4,10,0.67,16.3,5.5454
4427,7,4,11,0.67,17.2,5.5976
4428,7,4,12,0.67,18.4,5.667199999999999
4429,7,4,13,0.67,20.0,5.76
4430,7,4,14,0.67,20.5,5.789
4431,7,4,15,0.67,20.6,5.7947999999999995
4432,7,4,16,0.67,21.5,5.8469999999999995
4433,7,4,17,0.67,21.1,5.8238
4434,7,4,18,0.67,21.7,5.858599999999999
4435,7,4,19,0.67,21.9,5.8702
4436,7,4,20,0.67,20.7,5.800599999999999
4437,7,4,21,0.67,19.7,5.7425999999999995
4438,7,4,22,0.67,19.6,5.7368
4439,7,4,23,0.66,17.4,5.6091999999999995
4440,7,4,24,0.65,16.5,5.5569999999999995
4441,7,5,1,0.63,15.5,5.499
4442,7,5,2,0.61,15.0,5.47
4443,7,5,3,0.61,14.7,5.4525999999999994
4444,7,5,4,0.61,14.7,5.4525999999999994
4445,7,5,5,0.62,14.6,5.4468
4446,7,5,6,0.66,14.9,5.4642
4447,7,5,7,0.67,15.8,5.5164
4448,7,5,8,0.66,17.1,5.5918
4449,7,5,9,0.67,17.7,5.6266
4450,7,5,10,0.67,17.7,5.6266
4451,7,5,11,0.67,18.2,5.6556
4452,7,5,12,0.66,18.7,5.6846
4453,7,5,13,0.66,18.9,5.696199999999999
4454,7,5,14,0.65,19.2,5.7136
4455,7,5,15,0.65,20.1,5.7658
4456,7,5,16,0.65,20.9,5.8122
4457,7,5,17,0.66,20.4,5.7832
4458,7,5,18,0.66,19.5,5.731
4459,7,5,19,0.66,18.0,5.644
4460,7,5,20,0.66,17.3,5.6034
4461,7,5,21,0.66,15.4,5.4932
4462,7,5,22,0.66,14.1,5.4178
4463,7,5,23,0.65,14.3,5.429399999999999
4464,7,5,24,0.63,13.7,5.3946
4465,7,6,1,0.61,13.1,5.3598
4466,7,6,2,0.6,12.3,5.3134
4467,7,6,3,0.58,12.1,5.3018
4468,7,6,4,0.57,12.7,5.3366
4469,7,6,5,0.56,13.8,5.400399999999999
4470,7,6,6,0.62,14.9,5.4642
4471,7,6,7,0.64,15.7,5.510599999999999
4472,7,6,8,0.65,16.6,5.562799999999999
4473,7,6,9,0.65,17.3,5.6034
4474,7,6,10,0.65,18.7,5.6846
4475,7,6,11,0.65,19.0,5.702
4476,7,6,12,0.65,19.4,5.725199999999999
4477,7,6,13,0.65,19.9,5.754199999999999
4478,7,6,14,0.64,20.8,5.8064
4479,7,6,15,0.64,21.0,5.818
4480,7,6,16,0.64,21.3,5.8354
4481,7,6,17,0.65,21.0,5.818
4482,7,6,18,0.65,21.0,5.818
4483,7,6,19,0.66,20.4,5.7832
4484,7,6,20,0.65,19.2,5.7136
4485,7,6,21,0.65,17.8,5.6324
4486,7,6,22,0.65,15.1,5.4758
4487,7,6,23,0.64,13.1,5.3598
4488,7,6,24,0.64,12.1,5.3018
4489,7,7,1,0.62,10.8,5.2264
4490,7,7,2,0.61,10.8,5.2264
4491,7,7,3,0.6,10.4,5.2032
4492,7,7,4,0.58,9.7,5.162599999999999
4493,7,7,5,0.58,12.0,5.295999999999999
4494,7,7,6,0.6,13.9,5.4062
4495,7,7,7,0.63,15.8,5.5164
4496,7,7,8,0.64,17.1,5.5918
4497,7,7,9,0.65,18.5,5.673
4498,7,7,10,0.65,19.5,5.731
4499,7,7,11,0.65,20.7,5.800599999999999
4500,7,7,12,0.65,21.8,5.8644
4501,7,7,13,0.65,22.4,5.8991999999999996
4502,7,7,14,0.64,23.5,5.962999999999999
4503,7,7,15,0.64,24.2,6.0036
4504,7,7,16,0.64,24.6,6.0268
4505,7,7,17,0.64,24.5,6.021
4506,7,7,18,0.64,23.9,5.9862
4507,7,7,19,0.65,22.7,5.9166
4508,7,7,20,0.64,21.2,5.829599999999999
4509,7,7,21,0.65,19.7,5.7425999999999995
4510,7,7,22,0.66,18.6,5.6788
4511,7,7,23,0.64,16.9,5.5802
4512,7,7,24,0.64,16.9,5.5802
4513,7,8,1,0.62,16.2,5.5396
4514,7,8,2,0.61,15.2,5.481599999999999
4515,7,8,3,0.61,15.0,5.47
4516,7,8,4,0.61,14.4,5.4352
4517,7,8,5,0.64,14.8,5.458399999999999
4518,7,8,6,0.67,15.4,5.4932
4519,7,8,7,0.68,16.8,5.5744
4520,7,8,8,0.68,17.6,5.6208
4521,7,8,9,0.68,17.8,5.6324
4522,7,8,10,0.69,18.3,5.6613999999999995
4523,7,8,11,0.69,19.0,5.702
4524,7,8,12,0.68,19.4,5.725199999999999
4525,7,8,13,0.67,19.6,5.7368
